SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,7933TD-8,4/1/2013,,10030073,Wavestream,US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,3M Term/RID#20089 poc 5/1/13 to 7/31/13,000-2300-00,AWR,1,3150.00,559.80,2590.20,Normal
Invoice,7933TD-8,4/1/2013,,10030073,Wavestream,US,NORTH AMERICA,FIL-300-TFW,FIL-TERM,3M Term/RID#20090 poc 5/1/13 to 7/31/13,000-2300-00,AWR,1,1174.99,208.81,966.18,Normal
Invoice,7984MI-7,4/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-226-MFW,MWO-MAIN,3M Maint/RID#12718 poc 2012.05.01 to 2012.07.31,300-4100-00,RES20,2,1380.00,0.00,2760.00,Normal
Invoice,7984MI-7,4/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-136-MFW,MWO-MAIN,3M Maint/RID#20209 poc 2012.05.01 to 2012.07.31,300-4100-00,RES20,3,1160.00,0.00,3480.00,Normal
Invoice,7984MI-7,4/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-136-MFW,MWO-MAIN,3M Maint/RID#20203 poc 2012.05.01 to 2012.07.31,300-4100-00,RES20,1,1160.00,0.00,1160.00,Normal
Invoice,7984MI-7,4/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,APL-100-MFW,APL-MAIN,3M  Maint/RID#20204 poc 2012.05.01 to 2012.07.31,300-4100-00,RES20,1,640.00,0.00,640.00,Normal
Invoice,7984MI-7,4/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,VSS-350-MFW,VSS-MAIN,3M Maint/RID#20205 poc poc 2012.05.01 to 2012.07.31,300-4100-00,RES20,1,1160.00,0.00,1160.00,Normal
Invoice,7984MI-7,4/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,ACE-100-MFW,ACE-MAIN,3M Maint/RID#20206 poc 2012.05.01 to 2012.07.31,300-4100-00,RES20,1,300.00,0.00,300.00,Normal
Invoice,7984MI-7,4/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,TSW-100-MFW,TSW-MAIN,3M Maint/RID#20207 poc 2012.05.01 to 2012.07.31,300-4100-00,RES20,1,240.00,0.00,240.00,Normal
Invoice,7984MI-7,4/1/2013,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,WIQ-100-MFW,WIQ-MAIN,3M Maint/RID#20208 poc 2013.05.01 to 2013.07.31,300-4100-00,RES20,1,360.00,0.00,360.00,Normal
Invoice,8342CIUP 13/36,4/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,UPG-PROD,MISC,Upgrade MWO-226-PLW/RID#14545 & ACE-100-PL to MWO-449-PFW/RID#17878,300-4000-00,INT,1,1655.13,346.72,1308.41,Normal
Invoice,8342CIUP 13/36,4/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,UPG-PROD,MISC,Upgrade VSS-250-PLM/RID#14546 to VSS-350-PFW/RID#21038,300-4000-00,INT,1,508.69,217.65,291.04,Normal
Invoice,8342CIUP 13/36,4/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,MWO-449-MFW,MWO-MAIN,1M Maint/RID#21037 poc 2013.04.01 to 2013.04.30,000-2301-00,INT,1,1263.36,0.00,1263.36,Normal
Invoice,8342CIUP 13/36,4/1/2013,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,VSS-350-MFW,VSS-MAIN,1M Maint/RID#21038 poc 2013.04.01 to 2013.04.30,000-2301-00,INT,1,504.13,0.00,504.13,Normal
Invoice,8344CI-13,4/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,MWO-246-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#21041,300-4000-00,INT,1,3063.50,919.05,2144.45,Normal
Invoice,8344CI-13,4/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,MWO-246-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 1M Maint/Floating/RID#21041,000-2301-00,INT,1,1075.23,0.00,1075.23,Normal
Invoice,8344CI-13,4/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/RID#21042,300-4000-00,INT,1,1750.03,525.01,1225.02,Normal
Invoice,8344CI-13,4/1/2013,,10666,Peopleworks,SOUTH KOREA,NORTH AMERICA,VSS-250-MFW,VSS-MAIN,VSS for Communication Signals; 1M Maint/Floating/RID#21042,000-2301-00,INT,1,611.26,0.00,611.26,Normal
Invoice,8371CI 3/7,4/1/2013,,10674,KMW,SOUTH KOREA,ASIA,MWO-449-PFW,MWO-PURC,MWO for MMIC/Modules; Purchase/Floating/RID#21095,300-4000-00,INT,2,15815.33,8884.19,13862.28,Normal
Invoice,8371CI 3/7,4/1/2013,,10674,KMW,SOUTH KOREA,ASIA,MWO-449-MFW,MWO-MAIN,164D Maint/RID#21095 poc 1/04/13 to 6/18/13,000-2301-00,INT,2,6586.22,0.00,13172.43,Normal
Invoice,8371CI 3/7,4/1/2013,,10674,KMW,SOUTH KOREA,ASIA,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/RID#21097,300-4000-00,INT,2,6328.88,3555.22,5547.32,Normal
Invoice,8371CI 3/7,4/1/2013,,10674,KMW,SOUTH KOREA,ASIA,VSS-350-MFW,VSS-MAIN,164D Maint/RID#21097 poc 1/04/13 to 6/18/13,000-2301-00,INT,2,2664.94,0.00,5329.89,Normal
Invoice,8371CI 3/7,4/1/2013,,10674,KMW,SOUTH KOREA,ASIA,MWO-449-PFW,MWO-PURC,MWO for MMIC/Modules; Purchase/Floating/RID#21096,300-4000-00,INT,1,15815.33,8884.19,6931.14,Normal
Invoice,8371CI 3/7,4/1/2013,,10674,KMW,SOUTH KOREA,ASIA,MWO-449-MFW,MWO-MAIN,164D Maint/RID#21096 poc 1/04/13 to 6/18/13,000-2301-00,INT,1,6586.22,0.00,6586.22,Normal
Invoice,8371CI 3/7,4/1/2013,,10674,KMW,SOUTH KOREA,ASIA,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/RID#21098,300-4000-00,INT,1,6290.52,3533.67,2756.85,Normal
Invoice,8371CI 3/7,4/1/2013,,10674,KMW,SOUTH KOREA,ASIA,VSS-350-MFW,VSS-MAIN,164D Maint/RID#21098 poc 1/04/13 to 6/18/13,000-2301-00,INT,1,2664.94,0.00,2664.94,Normal
Invoice,8999UI,4/12/2013,10083,455-ACE,National Chiao Tung University,TAIWAN,ASIA,MWO-449-UFW,MWO-UNIV,Microwave Office University 40-License Package w/ APLAC & AXIEM,300-4000-00,RES30,1,1050.00,0.00,1050.00,Normal
Invoice,7755TD(3),4/13/2013,10236,10064,"Futurewei Technologies, Inc. dba Huawei Technologies (USA)",US,NORTH AMERICA,MWO-246-TFW,MWO-TERM,12M Term/RID#19616  5/13/13 to 5/12/14,000-2300-00,AWR,1,19600.00,6860.00,12740.00,Normal
Invoice,8777TI 2/6,4/13/2013,2343,10474,Mwave Solutions,UNITED KINGDOM,EUROPE,UPG-TERM,,upgrade from MWO-228-TLW/RID#19806 to MWO-449-TLW/RID#22203,000-2300-00,EUR,1,1332.54,0.00,1332.54,Normal
Invoice,809-ST,4/14/2013,,10272,SAIC,US,NORTH AMERICA,ADMIN,MISC,Sr. Software Engineer s09an,300-4300-00,AWR,4,67.77,0.00,271.08,Normal
Invoice,809-ST,4/14/2013,,10272,SAIC,US,NORTH AMERICA,ADMIN,MISC,Development Manager s09bh,300-4300-00,AWR,37,139.93,0.00,5177.41,Normal
Invoice,8417MI(2),4/14/2013,1447,4552,CHL Netherlands B.V.,NETHERLANDS,EUROPE,MWO-226-MLW,MWO-MAIN,12M Maint/RID#15917  2013.05.14 to 2014.05.14,000-2301-00,RES30,1,4648.60,0.00,4648.60,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,NOTE,MISC,License Below are for CID#2105,300-4000-00,EUR,1,0.00,0.00,0.00,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-228-MFW,MWO-MAIN,12M Maint/RID#4117 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,11034.17,0.00,11034.17,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-228-T1W,MWO-TERM,12M Term/RID#22790 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,9,17847.62,0.00,160628.54,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-228-MFW,MWO-MAIN,12M Maint/RID# 22789 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,11034.17,0.00,11034.17,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,NOTE,MISC,License below are for CID#2871,300-4000-00,EUR,1,0.00,0.00,0.00,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,ANO-229-T1W,ANO-TERM,12M Term/RID#22791 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,45101.41,0.00,45101.41,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,LVW-100-T1W,LVW-TERM,12M Term/RID#22792 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,723.55,0.00,723.55,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,VSS-350-T1W,VSS-TERM,12M Term/RID#22793 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,3,10853.28,0.00,32559.84,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,VSS-350-T1W,VSS-TERM,12M Term/RID#22797 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,10853.28,0.00,10853.28,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,APL-100-T1W,APL-TERM,12M Term/RID#22794 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,5467.34,0.00,5467.34,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,XEM-100-T1W,XEM-TERM,12M Term/RID#22795 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,2,10129.73,0.00,20259.46,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,XEM-100-T1W,XEM-TERM,12M Term/RID#22798 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,10129.73,0.00,10129.73,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,ACE-100-T1W,ACE-TERM,12M Term/RID#22796 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,9,0.00,0.00,0.00,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,FIL-300-T1W,FIL-TERM,12M Term/RID#22799 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,4582.50,0.00,4582.50,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,NOTE,MISC,License below for CID#8683,300-4000-00,EUR,1,0.00,0.00,0.00,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-205-MFW,MWO-MAIN,12M Maint/RID#7764 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,6331.08,3693.13,2637.95,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,VSS-350-MFW,VSS-MAIN,12M Maint/RID# 7765 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,6331.08,3693.13,2637.95,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,12M Maint/RID#10296 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,7506.85,4379.00,3127.86,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,FIL-300-MFW,FIL-MAIN,12M Maint/RID#20274 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,2622.88,1530.01,1092.87,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,NOTE,MISC,License below is for CID#9400,300-4000-00,EUR,1,0.00,0.00,0.00,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,12M Maint/RID#19244 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,7506.85,0.00,7506.85,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,NOTE,MISC,License Below is for CID#9635,300-4000-00,EUR,1,0.00,0.00,0.00,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,12M Maint/RID#16501 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,7506.85,0.00,7506.85,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-226-MLW,MWO-MAIN,12M Maint/RID#21507 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,5607.53,0.00,5607.53,Normal
Invoice,8991TMI(1),4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,VSS-250-MLW,VSS-MAIN,12M Maint/RID#21508 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,3527.32,0.00,3527.32,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,NOTE,MISC,License Below are for CID#2105,300-4000-00,EUR,1,0.00,0.00,0.00,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-228-MFW,MWO-MAIN,12M Maint/RID#4117 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,11034.17,0.00,11034.17,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-228-T1W,MWO-TERM,12M Term/RID#22790 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,9,17847.62,0.00,160628.54,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-228-MFW,MWO-MAIN,12M Maint/RID# 22789 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,11034.17,0.00,11034.17,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,NOTE,MISC,License below are for CID#2871,300-4000-00,EUR,1,0.00,0.00,0.00,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,ANO-229-T1W,ANO-TERM,12M Term/RID#22791 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,45101.41,0.00,45101.41,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,LVW-100-T1W,LVW-TERM,12M Term/RID#22792 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,723.55,0.00,723.55,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,VSS-350-T1W,VSS-TERM,12M Term/RID#22793 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,3,10853.28,0.00,32559.84,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,VSS-350-T1W,VSS-TERM,12M Term/RID#22797 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,10853.28,0.00,10853.28,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,APL-100-T1W,APL-TERM,12M Term/RID#22794 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,5467.34,0.00,5467.34,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,XEM-100-T1W,XEM-TERM,12M Term/RID#22795 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,2,10129.73,0.00,20259.46,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,XEM-100-T1W,XEM-TERM,12M Term/RID#22798 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,10129.73,0.00,10129.73,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,ACE-100-T1W,ACE-TERM,12M Term/RID#22796 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,9,0.00,0.00,0.00,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,FIL-300-T1W,FIL-TERM,12M Term/RID#22799 poc 1 Apr 2013 - 31 Mar 2014,000-2300-00,EUR,1,4582.50,0.00,4582.50,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,NOTE,MISC,License below for CID#8683,300-4000-00,EUR,1,0.00,0.00,0.00,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-205-MFW,MWO-MAIN,12M Maint/RID#7764 poc 1 Apr 2013 - 25 Oct 2013,000-2301-00,EUR,1,6331.08,3693.13,2637.95,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,VSS-350-MFW,VSS-MAIN,12M Maint/RID# 7765 poc 1 Apr 2013 - 25 Oct 2013,000-2301-00,EUR,1,6331.08,3693.13,2637.95,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,12M Maint/RID#10296 poc 1 Apr 2013 - 25 Oct 2013,000-2301-00,EUR,1,7506.85,4379.00,3127.86,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,FIL-300-MFW,FIL-MAIN,12M Maint/RID#20274 poc 1 Apr 2013 - 25 Oct 2013,000-2301-00,EUR,1,2622.88,1530.01,1092.87,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,NOTE,MISC,License below is for CID#9400,300-4000-00,EUR,1,0.00,0.00,0.00,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,12M Maint/RID#19244 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,7506.85,0.00,7506.85,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,NOTE,MISC,License Below is for CID#9635,300-4000-00,EUR,1,0.00,0.00,0.00,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,12M Maint/RID#16501 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,7506.85,0.00,7506.85,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,MWO-226-MLW,MWO-MAIN,12M Maint/RID#21507 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,5607.53,0.00,5607.53,Normal
Invoice,8991TMI(1).,4/14/2013,2343,2105,Selex ES Ltd.,United Kingdom,EUROPE,VSS-250-MLW,VSS-MAIN,12M Maint/RID#21508 poc 1 Apr 2013 - 31 Mar 2014,000-2301-00,EUR,1,3527.32,0.00,3527.32,Normal
Invoice,8998CIUP,4/14/2013,1450,2789,"Bharat Electronics, Ltd. Bangalore",India,ASIA,MWO-205-RTM,MWO-MAIN,Upgrade/Back Maint MWO-205-PLW/RID#5387 from 1/12/2005 to 4/1/13,300-4100-00,INT,1,10080.00,4464.00,5616.00,Normal
Invoice,8998CIUP,4/14/2013,1450,2789,"Bharat Electronics, Ltd. Bangalore",India,ASIA,MWO-246-UPG,MWO-MAIN,Upgrade MWO-205-PLW/RID#5387 to MWO-246-PLW/RID#22809,300-4000-00,INT,1,21600.00,3700.00,17900.00,Normal
Invoice,8998CIUP,4/14/2013,1450,2789,"Bharat Electronics, Ltd. Bangalore",India,ASIA,MWO-246-MLW,MWO-MAIN,12M Maint/RID#22809 poc 4/1/13 to 3/31/14,000-2301-00,INT,1,9100.00,0.00,9100.00,Normal
Invoice,9001MD,4/14/2013,,1142,"Linearizer Technology, Inc.",US,NORTH AMERICA,MWO-226-MLW,MWO-MAIN,12M Maint/RID#1191 poc 3/30/13 to 3/20/14,000-2301-00,AWR,1,5200.00,0.00,5200.00,Normal
Invoice,9002MD(1),4/14/2013,,9544,"AeroAntenna Technology, Inc.",US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,12M Maint/RID#15728 poc 3/31/13 to 3/31/14,000-2301-00,AWR,1,6417.00,0.00,6417.00,Normal
Invoice,9002MD(1),4/14/2013,,9544,"AeroAntenna Technology, Inc.",US,NORTH AMERICA,ACE-100-MFW,ACE-MAIN,12M Maint/RID#17884 poc 3/31/13 to 3/31/14,000-2301-00,AWR,1,1395.00,0.00,1395.00,Normal
