spid	artist	album	song	taglist
2BLkpiR7oE09eY8DHUk6Bx	Blues Traveler	Four	The Mountains Win Again	spotify:2013
24XLPD6Nzz5ZPFctYElnqM	Blues Traveler	Four	Freedom	spotify:2013
698biOo9tijeTrOZ7WlLLC	Blues Traveler	Four	Crash & Burn	spotify:2013
3gp3mfFPeT575RsvKYBJDU	Blues Traveler	Four	Price To Pay	spotify:2013
27IRo2rYeizhRMDaNVplNM	Blues Traveler	Four	Hook	spotify:2013
7MQXDt4rMP2VR1MQjq7LeS	Blues Traveler	Four	Just Wait	spotify:2013
2uPgHqTZotNvcMVWuwkf5s	Blues Traveler	Four	Brother John	spotify:2013
4txPP75XTfTF4qEOImti39	Blues Traveler	Bridge	Back In The Day	spotify:2013
0z2XyEGE1NnlKl0sPTSERv	Blues Traveler	Bridge	Girl Inside My Head	spotify:2013
206fiDnIyKz1vh19qnOqIO	Blues Traveler	Bridge	Just For Me	spotify:2013
5rasfqH859bVeFdB3TfRyi	Blues Traveler	Bridge	The Way	spotify:2013
1UoJ60QjWV2B3Qdu6QW7KO	Pearl Jam	Vs.	Animal	spotify:2013
1N6ufONdqo8Lltpq7F4tcz	Pearl Jam	Vs.	Daughter	spotify:2013
1g2ouBWqPhFS8AcFxVdDLj	Pearl Jam	Vs.	Glorified G	spotify:2013
5AaoRhq71t6yBscJvG7KNi	Pearl Jam	Vs.	Dissident	spotify:2013
1V19GJG6TF4eoHDkm3MA6M	Pearl Jam	Vs.	Rearviewmirror	spotify:2013
24bjgTDEXn5XdAEzoLuxVD	Pearl Jam	Vs.	Rats	spotify:2013
1fOcISI7LU947s9ZNNaR4B	Pearl Jam	Vs.	Elderly Woman Behind The Counter in a Small Town	spotify:2013
04B8v8pqir2EKFPOiDEItu	Pearl Jam	Vitalogy	Not For You	spotify:2013
63HwiUVVDlWJFiBxDoF5QI	Pearl Jam	Vitalogy	Nothingman	spotify:2013
6LzJ4eKldsg3XxvWYfKOCf	Pearl Jam	Vitalogy	Corduroy	spotify:2013
7HVdPreXCX4YKlPypMPjOk	Pearl Jam	Vitalogy	Better Man	spotify:2013
5evJWeuk0Bl7LQ9r4rBfhB	Counting Crows	Recovering The Satellites	Daylight Fading	spotify:2013
09ykKBBGU8yF7ywWWKF9tb	Counting Crows	Recovering The Satellites	Goodnight Elisabeth	spotify:2013
124pMEK5vUgqzV7ZrJdZHn	Counting Crows	Recovering The Satellites	Children In Bloom	spotify:2013
1v6ilQqdsgXHXzSj0Qvkzn	Counting Crows	Recovering The Satellites	Have You Seen Me Lately?	spotify:2013
2Nx5Nlo9JYsdHelzXIflSW	Counting Crows	Recovering The Satellites	Recovering The Satellites	spotify:2013
6Kg1OpcaPH5xVipPOKp8Su	Counting Crows	Recovering The Satellites	Monkey	spotify:2013
1tjKIXd7DYNklhVSgBxREi	Counting Crows	Recovering The Satellites	A Long December	spotify:2013
29aBFvccQbYYmCnEBP27Y8	Counting Crows	Recovering The Satellites	Walkaways	spotify:2013
7acMb1M0vZJCn7l7hqE8RD	Counting Crows	Saturday Nights & Sunday Mornings	Hanging Tree	spotify:2013
0ZoSVLFhVsQNpTapzXrRdI	Counting Crows	Saturday Nights & Sunday Mornings	Los Angeles	spotify:2013
5f0uZvIkrgpwHP6dRCyKZC	Counting Crows	Saturday Nights & Sunday Mornings	Sundays	spotify:2013
2R85ziljHU6xEGRNHiKSCh	Counting Crows	Saturday Nights & Sunday Mornings	Insignificant	spotify:2013
1qMYOT6XBb2Zl7R56wVbgQ	Counting Crows	Saturday Nights & Sunday Mornings	Cowboys	spotify:2013
6W3amrg6ruSoG2xa4rU3Js	Counting Crows	Saturday Nights & Sunday Mornings	On Almost Any Sunday Morning	spotify:2013
44s1007WDd1HI6iim6zYmV	Counting Crows	Saturday Nights & Sunday Mornings	When I Dream Of Michelangelo	spotify:2013
1c4dnjYylnfd8bsZfY9Ugt	Counting Crows	Saturday Nights & Sunday Mornings	You Can't Count On Me	spotify:2013
5XkTRx9RP5nwi13BlFhkGG	Counting Crows	Saturday Nights & Sunday Mornings	Le Ballet d'Or	spotify:2013
6HGDET7pNrvF8I9nBv3u4S	Counting Crows	Saturday Nights & Sunday Mornings	Come Around	spotify:2013
1lFK8TKgVfRHyTaUW41IeJ	Counting Crows	Hard Candy	Hard Candy	spotify:2013
5vlZzP6SjLEE8nbIaiLjGR	Counting Crows	Hard Candy	American Girls	spotify:2013
5Kk6vchO9V7KVBXPqn57bQ	Counting Crows	Hard Candy	Good Time	spotify:2013
4itS7V8uMYVBEVjTLHOxzX	Counting Crows	Hard Candy	Goodnight L.A.	spotify:2013
2wyYfw6xp9DdrKbGZmZdtm	Counting Crows	Hard Candy	Black And Blue	spotify:2013
2v1nEEYoh3L6JPtnqkAUBg	Counting Crows	Hard Candy	Why Should You Come When I Call?	spotify:2013
1eIw3SWTZOTPvf3LebgBrQ	Counting Crows	Hard Candy	Up All Night (Frankie Miller Goes To Hollywood)	spotify:2013
4PmEcNWYoqh24mhmmBNU3A	Counting Crows	Hard Candy	Holiday In Spain	spotify:2013
3ZpiT9OFY8BawTHDTi1Pfz	Counting Crows	Hard Candy	Big Yellow Taxi	spotify:2013
2pnx17GVivDag4E9Sg94VD	Good Charlotte	The Chronicles of Life and Death ("LIFE" version)	The Chronicles of Life and Death	spotify:2013
4SC8qG8CfvcdVSSVhoOKrR	Good Charlotte	The Chronicles of Life and Death ("LIFE" version)	Walk Away (Maybe)	spotify:2013
3Hv7Do4KhatdOGaasROBGA	Good Charlotte	The Chronicles of Life and Death ("LIFE" version)	S.O.S.	spotify:2013
5TjwiYZVMHVrGvRzbeCaV7	Good Charlotte	The Chronicles of Life and Death ("LIFE" version)	I Just Wanna Live	spotify:2013
6txZMUjOenAocistSea2OR	Good Charlotte	The Chronicles of Life and Death ("LIFE" version)	Predictable	spotify:2013
4kES6eOZ6xD20d93C1cIsS	Good Charlotte	The Chronicles of Life and Death ("LIFE" version)	Secrets	spotify:2013
43GlVO4ldWDiseweQerpDG	Good Charlotte	The Chronicles of Life and Death ("LIFE" version)	The World Is Black	spotify:2013
5d7KDFTjwVugfnkKUNjxs4	Good Charlotte	The Chronicles of Life and Death ("LIFE" version)	Mountain	spotify:2013
6vFD3c1WI1zuKoyk22dMw3	Good Charlotte	Good Charlotte	Little Things	spotify:2013
6YtLmg1dwTo49xt6DODONr	Good Charlotte	Good Charlotte	WaldorfWorldwide	spotify:2013
6FAhgsJHPMrBw2p1edPUno	Good Charlotte	Good Charlotte	The Motivation Proclamation	spotify:2013
6ojNbW6OSQxjT2r1uQzjkU	Good Charlotte	Good Charlotte	East Coast Anthem	spotify:2013
1DZGf8JLhjlfy9nYJpoa5F	Good Charlotte	Good Charlotte	Festival Song	spotify:2013
4c7Zdvx2JaOMxJPkfVEXzm	Good Charlotte	Good Charlotte	Complicated	spotify:2013
2QWjfQRhtkA9YVbxa6KbAE	Good Charlotte	Good Charlotte	Seasons	spotify:2013
7xSWz9bcnU6JRIvOikxRhr	Good Charlotte	Good Charlotte	I Don't Wanna Stop	spotify:2013
7hVhqM23UBr8bONIgnu7qU	Good Charlotte	Good Charlotte	I Heard You	spotify:2013
1edxpCvMuMokv45hXSoidc	Good Charlotte	Good Charlotte	Let Me Go	spotify:2013
5atOXzX69XW1pglsNdBZFz	Good Charlotte	Good Charlotte	Screamer	spotify:2013
0BRHnOFm6sjxN1i9LJrUDu	Good Charlotte	The Young and The Hopeless	The Anthem	spotify:2013
2g2a5kDeZexbUTD8abcvm6	Good Charlotte	The Young and The Hopeless	Lifestyles of the Rich & Famous	spotify:2013
2vfo7RvInNxLISPDif4mC2	Good Charlotte	The Young and The Hopeless	The Young & The Hopeless	spotify:2013
1Xe60e0PBipjujtaeEG7JG	Good Charlotte	The Young and The Hopeless	Movin' On	spotify:2013
3k9qjgu8zVKTEuJVJIYyc0	Pearl Jam	Backspacer	Just Breathe	spotify:2013
4g6pd5W98QFD070W6IpLUp	Pearl Jam	Backspacer	Amongst The Waves	spotify:2013
4yVKUY9lBouqejssV9rmr6	Pearl Jam	Backspacer	Force Of Nature	spotify:2013
3ESnszTrq5P1o4paPnFx6c	Jet	Shaka Rock	She's A Genius	spotify:2013
6pJTbztSpt9RFigRFgcrLL	Jet	Shaka Rock	Black Hearts (On Fire)	spotify:2013
57qULygCqZMZFfcMvFe36Z	Jet	Shaka Rock	Seventeen	spotify:2013
7ik2ZEjCqgqbXr6MWPJAlT	Jet	Shaka Rock	La Di Da	spotify:2013
4U8ljokhQolHsq2nB57Fsd	Jet	Shaka Rock	Goodbye Hollywood	spotify:2013
0N0mpTTlrz8zpkGMzmV2hC	Jet	Shaka Rock	Let Me Out	spotify:2013
305WCRhhS10XUcH6AEwZk6	Jet	Get Born	Are You Gonna Be My Girl	spotify:2013
2CNYns4imTBYe52m98xXqM	Jet	Get Born	Rollover D.J.	spotify:2013
3Eb7aTXl8OjKx97oQkFMFc	Hootie & The Blowfish	Scattered, Smothered And Covered	Araby	spotify:2013
29lgEr4woiquPUxUj16lqK	Hootie & The Blowfish	Cracked Rear View	Hannah Jane	spotify:2013
4WnYuVFXe6Si4fZqkxbnvS	Hootie & The Blowfish	Cracked Rear View	Hold My Hand	spotify:2013
6NGi23FFKq9tH5NR1NcTw2	Hootie & The Blowfish	Cracked Rear View	Let Her Cry	spotify:2013
1OFKUn2VLafrHj7ybnap0Q	Hootie & The Blowfish	Cracked Rear View	Only Wanna Be With You	spotify:2013
4r5MzNSwc73UJWcQ0TYzMU	Hootie & The Blowfish	Cracked Rear View	Running From An Angel	spotify:2013
0BsqL3ngsjFFAxLZWjuXiz	Hootie & The Blowfish	Cracked Rear View	I'm Goin' Home	spotify:2013
7EnGOag5eznxUbw5M0Y9JH	Hootie & The Blowfish	Cracked Rear View	Drowning	spotify:2013
1N0UflnZhn7xOkrN2l8zxx	Hootie & The Blowfish	Cracked Rear View	Time	spotify:2013
3VLnzux5eHwpNIbDm6tPNY	Hootie & The Blowfish	Cracked Rear View	Look Away	spotify:2013
6LxdD5p7EX9rTPcOqfmFtq	Hootie & The Blowfish	Cracked Rear View	Not Even The Trees	spotify:2013
6DCHJYgCTzQyyVfxjPIjM6	Hootie & The Blowfish	Cracked Rear View	Goodbye	spotify:2013
7i7KlqOzsfetrq0rdoLjDj	Hootie & The Blowfish	Looking For Lucky	State Your Peace	spotify:2013
5V5ZwQFkJJMlyAyVOaV0zd	Hootie & The Blowfish	Looking For Lucky	A Smile	spotify:2013
1hMRHL8eMEUh4pPNEK7a3F	Hootie & The Blowfish	Looking For Lucky	One Love	spotify:2013
5OIc9BvYU9FSMYFeomhkjV	Hootie & The Blowfish	Looking For Lucky	Leaving	spotify:2013
1ej2OZSZVwbSNjn0raFlRp	Hootie & The Blowfish	Looking For Lucky	Autumn Jones	spotify:2013
4qmYngZn4P9OdgfnDk7v0U	Hootie & The Blowfish	Looking For Lucky	Free To Everyone	spotify:2013
2BEYPJQ83defV5ERaEtQ45	Hootie & The Blowfish	Looking For Lucky	Waltz Into Me	spotify:2013
1124v1O9puKfV6Hi9HGDQv	Counting Crows	Films About Ghosts: The Best Of...	Angels Of The Silences	spotify:2013
3jzsaJKVAUvMPSmnr8ztc0	Counting Crows	Films About Ghosts: The Best Of...	Rain King	spotify:2013
2VzE3kCeZbEb9cBXUI7U9C	Counting Crows	Films About Ghosts: The Best Of...	Hanginaround	spotify:2013
4vAY3TvzBL5eO82AfXMyhe	Counting Crows	Films About Ghosts: The Best Of...	Mrs. Potters Lullaby	spotify:2013
5kfz5F8TfsFs05MBMqkcOz	Counting Crows	Films About Ghosts: The Best Of...	Mr. Jones	spotify:2013
3SFbW6aA2J44Yp9URG6p7b	Counting Crows	Films About Ghosts: The Best Of...	Omaha	spotify:2013
1EKhZRURaeTNo4AN4I4luS	Counting Crows	Films About Ghosts: The Best Of...	Einstein On The Beach (For An Eggman)	spotify:2013
2I4dgdRRupMhZCusqTsp8W	My Chemical Romance	Number Four	Kiss The Ring	spotify:2013
6bzVSTLg0h3yNK6a2Qvx8M	The Friday Night Boys	Everything You Ever Wanted: The B-Sides	The Real Story	spotify:2013
7342T2dyyNvJP7zXrRJu5j	The Friday Night Boys	Everything You Ever Wanted: The B-Sides	Lights Out	spotify:2013
7o6Og86FzpX4b9vgoG3lO5	The Friday Night Boys	Everything You Ever Wanted: The B-Sides	There's Still Time	spotify:2013
3rQajRq0GkvfOSPVcuh7iw	The Friday Night Boys	Everything You Ever Wanted: The B-Sides	Better Than You	spotify:2013
6KxWEKZT63q9ioV38MuZxZ	The Friday Night Boys	Everything You Ever Wanted: The B-Sides	Give It Up	spotify:2013
5Ep5cIOwDJbSRLH3ub6jDP	The Friday Night Boys	Everything You Ever Wanted: The B-Sides	Superman [Save You]	spotify:2013
30Nf4N6n6gcPMaqF1szBZd	The Friday Night Boys	Off The Deep End	Suicide Sunday	spotify:2013
2dpy9FSzqKGLZfr0JJZJWl	The Friday Night Boys	Off The Deep End	She's Finding Me Out	spotify:2013
3qYVWxnKN51r0mbQPuAp1v	The Friday Night Boys	Off The Deep End	Stuttering	spotify:2013
2qGklDhfqrJtABrxLu2Cng	The Friday Night Boys	Off The Deep End	Unforget You	spotify:2013
451r8njCrQmJxFzAV2jrQS	Relient K	Collapsible Lung	Lost Boy	spotify:2013
7icZSBddWmFooQjPw0JQ9i	The Acro-brats	...Go Down Swinging!	Damaged Goods	spotify:2013
3lbfy6AavEGDudGKKpRNDu	The Starting Line	Say It Like You Mean It	Hello Houston	spotify:2013
3OlhE2EGTjcCcMRoaIRsCo	The Downtown Fiction	Let's Be Animals	Stoned	spotify:2013
1jCSShud8MACb6ZlJex1Zg	Alkaline Trio	This Addiction [Deluxe Edition]	Dine, Dine My Darling	spotify:2013
1ISIXUr3oocCkOMAtIkHMS	The Downtown Fiction	The Downtown Fiction	Your Voice - EP Version	spotify:2013
7F6gtZBzU9HvpKU7WckVzN	Avril Lavigne	Under My Skin	He Wasn't	spotify:2013
5johpJIVjqU2Ki03DOA7Jr	The Academy Is...	Fast Times At Barrington High	About A Girl	spotify:2013
7lmZye3MleDzeV4dqUuxBB	The Academy Is...	Fast Times At Barrington High	The Test	spotify:2013
1OMskOQiMvbqRqh4rk7OiW	The Academy Is...	Fast Times At Barrington High	Rumored Nights	spotify:2013
2bjtqiqCY2cBcIJ6FWPZb4	The Academy Is...	Fast Times At Barrington High	Crowded Room	spotify:2013
1UOvx8OnawY14eJuBJc6YX	Big Time Rush	Elevate	Cover Girl	spotify:2013
4XIdxJBiWXUaQiJY5hlSIx	Big Time Rush	Elevate	If I Ruled The World	spotify:2013
3BNO7C6nQQ10O0dwrg9ZvZ	Big Time Rush	Elevate	Time Of Our Life	spotify:2013
75JWlOu7NQQ7xTtA9xarPJ	Big Time Rush	BTR	I Know You Know	spotify:2013
1dMZm7EF2TX5pzKeXp4XHV	The Ready Set	Tantrum Castle	Atmosfears	spotify:2013
1MxN2gkHGEVTFYFqB5zcGi	The Ready Set	I'm Alive, I'm Dreaming (Deluxe)	More Than Alive	spotify:2013
5KqCkzcDvx04iUBpHhdiea	The Ready Set	I'm Alive, I'm Dreaming (Deluxe)	Melody's Song	spotify:2013
4iFRpnFrN1pKml1otmQQ8c	The Ready Set	I'm Alive, I'm Dreaming (Deluxe)	Upsets And Downfalls	spotify:2013
0BH6xJFHxS1Uwdr8MBiOC4	The Goo Goo Dolls	Magnetic (Deluxe Version)	When The World Breaks Your Heart	spotify:2013
2ULNeSomDxVNmdDy8VxEBU	Taylor Swift	Red	22	spotify:2013
7AEAGTc8cReDqcbPoY9gwo	Taylor Swift	Red	We Are Never Ever Getting Back Together	spotify:2013
1qLeEu4iXEclkLwoBlMiou	Taylor Swift	Red	Stay Stay Stay	spotify:2013
6t7XHBrYtJYwZRQw8HP7I8	Relient K	Collapsible Lung	When You Were My Baby	spotify:2013
5BVYjJD2uQBYIPt6MwX9kx	The Spill Canvas	Formalities	Dust Storm	spotify:2013
6B6P5Gi3jEA8srtXTsXgt5	The Spill Canvas	Formalities	Good Graces, Bad Influence	spotify:2013
11t0HdcJ8kDIN76li2zpj4	The Spill Canvas	Formalities	The Bone	spotify:2013
0u6tTjgIY9F5x3uBKNVUEE	The Spill Canvas	Formalities	Crash Course	spotify:2013
0WVGchP8hyFnGdowlOhabo	The Spill Canvas	Formalities	Don't Let Your Enemies Become Friends	spotify:2013
4wVAabHDBWOHitdBX1lI2m	Chris Wallace	Push Rewind	Do It All Again	spotify:2013
2XcnLxKwyg9q4syBJKh9aT	Chris Wallace	Push Rewind	Time Bomb (Walk Away)	spotify:2013
2rlmGrNuo5a8vmHifRFvJz	Chris Wallace	Push Rewind	Best Mistake	spotify:2013
4A16CRSBPvvewbhhZYLjtP	Chris Wallace	Push Rewind	Hurricane	spotify:2013
1a550RbKtJChbgvXWhfswH	Chris Wallace	Push Rewind	Remember When (Push Rewind)	spotify:2013
6dOjqWK48qsyRsJW4xu9jR	Fm Static	What Are You Waiting For?	Something To Believe In	spotify:2013
7CKLZEwboCy2juXMLsAHFt	Forever The Sickest Kids	Underdog Alma Mater	Whoa Oh! (Me vs Everyone)	spotify:2013
1wBP9Rb9AXHrMbt2cEBTSy	David Lee Roth	A Little Ain't Enough	It's Showtime!	spotify:2013
1aCaRZIrxh3FYEFnglKl87	Plain White T's	All That We Needed	What More Do You Want	spotify:2013
1LL9ZjzFCxpmrOBrd4WeD4	Big Time Rush	Elevate	Show Me	spotify:2013
7IcigtMhSJd2zUYnmbKXFi	The Ready Set	Tantrum Castle	Giants	spotify:2013
2V5Af1NdechvxPlJ9U3ga7	New Found Glory	Radiosurgery	Dumped	spotify:2013
1MSAQKzTAJamjVjZDzlwRi	The Click Five	Greetings From Imrie House	Catch Your Wave	spotify:2013
4p1E8ztVyRPnrUailfbahO	The Red Jumpsuit Apparatus	Don't You Fake It	Waiting	spotify:2013
0G71WvIkF2K6HViJeFvOcM	Miley Cyrus	Hannah Montana 2 / Meet Miley Cyrus	See You Again	spotify:2013
2Ux9cliDHYrxsvV9YbmVLr	The Downtown Fiction	Let's Be Animals	Freak	spotify:2013
3J0sfzpFmIGyy826HT3lL4	blink-182	Greatest Hits	Man Overboard	spotify:2013
2bnWj5U2H33j08IEwb7ZxE	Relient K	The Anatomy of the Tongue In Cheek	Sadie Hawkins Dance	spotify:2013
0SPGL2j5OrG1L7YvP6tT6X	One Direction	Take Me Home: Yearbook Edition	I Would	spotify:2013
6vJFwIN73IvcoEfzRA0enF	The Academy Is...	Fast Times At Barrington High	Beware! Cougar!	spotify:2013
0J4miV52MVuYuMkoy5oCkt	The Academy Is...	Fast Times At Barrington High	Paper Chase	spotify:2013
0nC4cwRBIVuaQcLmeOb6Nf	The Academy Is...	Fast Times At Barrington High	One More Weekend	spotify:2013
1lbR0Zzusn0gBWrwGa11x9	The Academy Is...	Santi	LAX to O'Hare	spotify:2013
10nNkqpddkR0VUvOLWGqAc	The Academy Is...	Santi	Bulls In Brooklyn	spotify:2013
2IaiMggObUpRk17y3FIaJt	The Academy Is...	Santi	Neighbors	spotify:2013
4jR2ezb3YZ9HGlAQZJl6IL	The Academy Is...	Santi	Seed	spotify:2013
4cR6nkVHW6fH3YeN7cWJbA	Allstar Weekend	Suddenly	A Different Side Of Me	spotify:2013
3dryLzQenLC9rTDpdsq7j0	Allstar Weekend	Suddenly	Dance Forever	spotify:2013
7jKTQr604bMUO2QrQJ80eq	Allstar Weekend	Suddenly	The Weekend	spotify:2013
7vKKJMTXRrTMwqCcg4Ekpx	Allstar Weekend	The Last Time (feat. Kina Grannis)	The Last Time (feat. Kina Grannis)	spotify:2013
21svHgL8NlWthrlW9Gy0BZ	Big Time Rush	Elevate	Music Sounds Better	spotify:2013
1LL9ZjzFCxpmrOBrd4WeD4	Big Time Rush	Elevate	Show Me	spotify:2013
0G71WvIkF2K6HViJeFvOcM	Miley Cyrus	Hannah Montana 2 / Meet Miley Cyrus	See You Again	spotify:2013
5ecZWU5uQOiCVSnPxBZNmT	Miley Cyrus	Breakout	7 Things - Single Version	spotify:2013
2f6s0AcBRBE0vIOU0NMdXw	Miley Cyrus	Breakout	Fly On The Wall	spotify:2013
5S358piFvvfu8BdzpFqOYK	Miley Cyrus	Breakout	Bottom Of The Ocean	spotify:2013
51NbARtVvAiTPkJuTh4kZq	Miley Cyrus	Breakout	Wake Up America	spotify:2013
6M518ywJrEkpzNmNIxIlI1	Miley Cyrus	Breakout	Simple Song	spotify:2013
5rk5Yx2oDhJgy43wNvSzdy	Miley Cyrus	The Time Of Our Lives	Kicking And Screaming	spotify:2013
5Q0Nhxo0l2bP3pNjpGJwV1	Miley Cyrus	The Time Of Our Lives	Party In The U.S.A.	spotify:2013
6KKCoJF2EIQzWZioLPHC4O	Miley Cyrus	The Time Of Our Lives	The Time Of Our Lives	spotify:2013
1KtL0KZuDzB0ht2BKjBN7m	Miley Cyrus	The Time Of Our Lives	Talk Is Cheap	spotify:2013
1XSJ3mgsnkT9DnhbXl29uf	Miley Cyrus	Can't Be Tamed	Two More Lonely People	spotify:2013
5xJr9Tps06QYUzI6Psw0Xs	Miley Cyrus	Can't Be Tamed	Robot	spotify:2013
7IcigtMhSJd2zUYnmbKXFi	The Ready Set	Tantrum Castle	Giants	spotify:2013
5SPz6FvYXnsLZHXApAv8vS	The Goo Goo Dolls	Magnetic (Deluxe Version)	Caught In The Storm	spotify:2013
3yTIgt03ii9EX4FCTeiqqI	The Goo Goo Dolls	Magnetic (Deluxe Version)	Happiest Of Days	spotify:2013
7uPQU7uKvsZZ7T9XnpBpFg	Rob Thomas	cradlesong	Someday	spotify:2013
72Pm7uKh90nIxHrFIxk245	The Spill Canvas	Gestalt	Mariana	spotify:2013
6Uy6K3KdmUdAfelUp0SeXn	Sara Bareilles	The Blessed Unrest	Brave	spotify:2013
3MOUUE92JOO8UdVTszYaJ0	Sara Bareilles	The Blessed Unrest	Little Black Dress	spotify:2013
7jJH8F3PHlNvxfqEAAfFDl	Sara Bareilles	The Blessed Unrest	I Choose You	spotify:2013
0ZxaNCRVYMfYvmnIHbSpxp	Finger Eleven	Life Turns Electric	Whatever Doesn't Kill Me	spotify:2013
4CNlIKeSJ2TOntQvAgMOFB	Finger Eleven	Life Turns Electric	Living In A Dream	spotify:2013
6auHmWfW337SOpXG3nlGQe	Finger Eleven	Life Turns Electric	Stone Soul	spotify:2013
0cITLOYn1Sv4q27zZPqlNK	Taylor Swift	Red	Red	spotify:2013
5vewhb0ZcuE0spL72FwI9G	My Favorite Highway	How To Call A Bluff	Simple Life	spotify:2013
7jcpB7QW39JlgHwTtJycWP	My Favorite Highway	How To Call A Bluff	Go	spotify:2013
7CZ0k0S0M6yZ93y3LpwGLV	My Favorite Highway	How To Call A Bluff	Say So	spotify:2013
7bnDCe4AN4l9jgxTUwzJ8u	My Favorite Highway	How To Call A Bluff	Getaway Car	spotify:2013
6o8nlObTTYYQWaB79M6AiG	My Favorite Highway	How To Call A Bluff	Bigger Than Love	spotify:2013
2pP1bs8SV6k6sry51gI7qb	My Favorite Highway	How To Call A Bluff	Dreamer	spotify:2013
0FmkJ8w5hwheXeU0vYiMT8	My Favorite Highway	How To Call A Bluff	Bittersweet Life	spotify:2013
1f23686b2LkKJG09s4ROW1	My Favorite Highway	How To Call A Bluff	What Are You Waiting For?	spotify:2013
6CSDanFyj7guYvNF6ZqvOr	My Favorite Highway	How To Call A Bluff	The Chase	spotify:2013
5P4o0Xg8VshcNQolCvGnvS	My Favorite Highway	How To Call A Bluff	Entertain The Pain	spotify:2013
462tT5pBVstoLcOSJsBBKw	The Band Perry	The Band Perry	You Lie	spotify:2013
7lziWneADP2p0aXKr5VsII	The Band Perry	The Band Perry	Hip To My Heart	spotify:2013
4u26EevCNXMhlvE1xFBJwX	The Band Perry	The Band Perry	If I Die Young	spotify:2013
2khs94jHAVzUm3Pu4mAMmv	The Band Perry	The Band Perry	All Your Life	spotify:2013
6C2iX754kLIhpFIODvFFTg	The Band Perry	The Band Perry	Double Heart	spotify:2013
3z0a8G407NbxfjTRffvQiP	The Band Perry	Pioneer	Better Dig Two	spotify:2013
7t3yEWJXS4ZZE64JyJDJIg	The Band Perry	Pioneer	DONE.	spotify:2013
2erQo3ccPsB6HwLCqmGi5N	The Band Perry	Pioneer	I'm A Keeper	spotify:2013
0ZUVBMdmRy2NoaOMSsFQN5	The Band Perry	Pioneer	Back To Me Without You	spotify:2013
71DDK14XVxkXLmG3AVi1BP	Hunter Hayes	Hunter Hayes (Encore)	Storm Warning	spotify:2013
7MaHXpVscjnMXpPDB3SNFM	Hunter Hayes	Hunter Hayes (Encore)	Love Makes Me	spotify:2013
0spRhrdp5a0qHBzcYwtFIX	Hunter Hayes	Hunter Hayes (Encore)	Everybody's Got Somebody But Me (feat. Jason Mraz) - Encore	spotify:2013
55Xqcj0dKjaV1Zo4IHVjps	Hunter Hayes	Hunter Hayes (Encore)	More Than I Should - Encore	spotify:2013
4FkgULes13bk2eHrsJg4q9	Hunter Hayes	Hunter Hayes (Encore)	I Want Crazy - Encore	spotify:2013
4crgDfLF0rjXqUPz7i9vwA	Hunter Hayes	Hunter Hayes (Encore)	A Thing About You - Encore	spotify:2013
00QO92Jpi7yj7EtlkBtGn5	Hunter Hayes	Hunter Hayes (Encore)	Better Than This - Encore	spotify:2013
49fhKAAwPEKWnJoTRcuTwP	Eve 6	Speak In Code (Spotify Exclusive)	Curtain	spotify:2013
0Cd7aZhi23nxt2PvQQvH17	Eve 6	Speak In Code (Spotify Exclusive)	Situation Infatuation	spotify:2013
0xlHzLsNodcGiIHUTTIslS	Eve 6	Speak In Code (Spotify Exclusive)	Lost & Found	spotify:2013
5H3mZZUhf7bwRkccx2prDJ	Eve 6	Speak In Code (Spotify Exclusive)	Downtown	spotify:2013
2euMGlXI3UlbJf24VBk3ob	Eve 6	Speak In Code (Spotify Exclusive)	Everything	spotify:2013
1jHD7udogrV5vAYLNV8kwO	Keith Urban	Fuse (Deluxe Edition)	Somewhere In My Car	spotify:2013
5Net7uzpcqkJtOwR22onye	Keith Urban	Fuse (Deluxe Edition)	We Were Us	spotify:2013
06awLTwzlIUuXscfB2K8QY	Keith Urban	Fuse (Deluxe Edition)	Love's Poster Child	spotify:2013
4cQpHciEawqA1ljdUWsgXj	Keith Urban	Fuse (Deluxe Edition)	Little Bit Of Everything	spotify:2013
3YimpODfNhxj3rN81v4WvE	Keith Urban	Fuse (Deluxe Edition)	Raise 'Em Up	spotify:2013
60MFvf06siBV6IHNvCBBmm	Keith Urban	Fuse (Deluxe Edition)	Lucky Charm	spotify:2013
0uybt73QFXaLCoxuVf6fhm	3 Doors Down	3 Doors Down	It's Not My Time	spotify:2013
37K07PsEPk3SuYpAvjTbJO	3 Doors Down	3 Doors Down	Let Me Be Myself	spotify:2013
0XYjnzSyjRhpCWyXmNSbbs	Bowling For Soup	Lunch. Drunk. Love.	Couple of Days	spotify:2013
7mb0oLwVFmA59lAy3jh5X4	Bowling For Soup	Lunch. Drunk. Love.	And I Think You Like Me Too	spotify:2013
6CC9F8PuxMErGj1pvTuC4M	Nine Days	So Happily Unsatisfied	Favorite Song	spotify:2013
5deFtAmFfbGWBMRgTEJSSC	Nine Days	So Happily Unsatisfied	Emily	spotify:2013
153TlmWJqzxCZJSy7NSeYF	Nine Days	So Happily Unsatisfied	The Joneses	spotify:2013
4A6Ijer7sCfgYPfkywC3a6	Nine Days	So Happily Unsatisfied	Don't Look Back	spotify:2013
3ops2gg0YHaIrcl6tm0Sb8	Nine Days	So Happily Unsatisfied	Ocean	spotify:2013
3mNecsYFb6LQg7822DPXCP	Nine Days	The Madding Crowd	Absolutely (Story Of A Girl) - Radio Mix	spotify:2013
