SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,7063CD(1),4/30/2010,827,478,Northrop Grumman,United States,NORTH AMERICA,MWO-248-MFW,MWO-MAIN,"MFW_4: MWO for MMIC: HB, EMSight, AXIEM FS, Layout, DRC, MMIC Libraries 12M Maint/Floating/Win",000-2301-00,AWR,10,7533,0,75330,Normal
Invoice,7063CD(2),3/1/2011,827,478,Northrop Grumman,US,NORTH AMERICA,MWO-248-MFW,MWO-MAIN,MWO for MMIC: HB  EMSight  AXIEM FS  Layout  DRC  MMIC Libraries 12M Maint/Floating/Win,000-2301-00,AWR,10,7533,0,75330,Normal
Invoice,6174TI(3),1/29/2011,,9122,Si2 Microsystems,India,ASIA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,5,16800,3204,67980,Normal
Invoice,6954TD(2),2/1/2011,,8675,Alcatel-Lucent Canada  Inc.,US,NORTH AMERICA,MWO-246-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/Win RID#17505,000-2300-00,AWR,4,19600,3037.9,66248.4,Normal
Invoice,7631CD(1),3/11/2011,,10345,L3 Communications,US,NORTH AMERICA,MWO-125-PFW,MWO-PURC,MWO Linear: EMSight  Layout; Purchase/Floating/RID#19277,300-4015-00,AWR,3,24000,3600,61200,Normal
Invoice,7282MI,8/31/2010,8930,5144-KK,Furuno Electric,Japan,ASIA,ANO-229-MFW,ANO-MAIN,ANO for RFIC; 12M Maint/Floating/RID#6546,000-2301-00,JAP,2,29212.81,0,58425.61,Normal
Invoice,5467TI(4).,3/18/2011,2343,2871,SELEX Galileo,United Kingdom,EUROPE,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/CUST#2871,000-2300-00,EUR,4,18448.61,4361.81,56347.2,Normal
Invoice,5467TI(4).,3/18/2011,2343,2871,SELEX Galileo,United Kingdom,EUROPE,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/CUST#2105,000-2300-00,EUR,4,18448.61,4361.81,56347.2,Normal
Invoice,7114UI,5/14/2010,8930,9654-KK,Murata Manufacturing trading by Hokushin,Japan,ASIA,MWO-449-TFW,MWO-TERM,MWO for MMIC/Modules; Term/Floating/RID#17861,000-2300-00,JAP,1,54996.79,0,54996.79,Normal
Invoice,7129TD,5/21/2010,,10010105,Government of Israel Ministry of Defense,United States,EUROPE,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win RID#16587,000-2300-00,AWR,3,21600,4800,50400,Normal
Invoice,7563CUI,2/4/2011,1459,9011 & 9009,Tomsk State University (TUSUR),Russia,ASIA,MWO-449-PLW,MWO-PURC,MWO for MMIC/Modules; Purchase/Locked/RID#19149,300-4015-00,RES30,1,50400,0,50400,Normal
Invoice,7654TD(1),3/21/2011,,7096,Auriga Measurment Systems LLC,US,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/RID#19324,000-2300-00,AWR,4,16800,4200,50400,Normal
Invoice,6308TI(2),4/1/2010,6763,8461,ST Microelectronics,France,EUROPE,APL-200-TLW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Locked/Win,000-2300-00,INT,5,9779.76,0,48898.8,Normal
Invoice,5975TMD-7,6/1/2010,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,12,6000,1980,48240,Normal
Invoice,5975TMD-8,9/1/2010,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,12,6000,1980,48240,Normal
Invoice,5150TMI-4,7/1/2010,1541,551,Rohde & Schwarz,Germany,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,5,12540.94,2924.71,48081.15,Normal
Invoice,7670EI,3/25/2011,8930,383-KK,Panasonic Corporation,Japan,ASIA,MWO-246-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#17585,000-2301-00,JAP,3,16589.97,989.1,46802.62,Normal
Invoice,7291CI,8/31/2010,,10317,Vesla s.r.o,CZECH REPUBLIC,NORTH AMERICA,MWO-225-PFW,MWO-PURC,MWO for MIC/PCB; Purchase/Floating/RID#18394,300-4015-00,INT,1,45936,0,45936,Normal
Invoice,7708CI,3/31/2011,1459,10430,FSUE KNIRTI,Russia,ASIA,MWO-449-PLW,MWO-PURC,MWO for MMIC/Modules; Purchase/Locked/RID#19447,300-4015-00,RES30,1,50400,5040,45360,Normal
Invoice,5797CD-3,8/3/2010,,9322,TRAK Microwave Corporation,United States,NORTH AMERICA,MWO-225-PFW,MWO-PURC,MWO for MIC/PCB; Purchase/Floating/Win,300-4015-00,AWR,6,12000,4722.26,43666.44,Normal
Invoice,7665CI,3/25/2011,8930,10423-KK,Lenovo Japan Ltd.,JAPAN,ASIA,MWO-136-PFW,MWO-PURC,MWO Linear: AXIEM DS  Layout  iNets - Floating; Purchase/Floating/RID#19360,300-4015-00,JAP,1,52312.91,9045.77,43267.13,Normal
Invoice,7507TD,12/30/2010,,790,Wright-Patterson Air Force Base,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,"MWO for MMIC; 12M Maint/Floating/RID#5755, #5756",000-2301-00,AWR,6,7200,0,43200,Normal
Invoice,7515MI-UP,1/7/2011,,1783,RFIC Technology Corporation,TAIWAN,ASIA,MWO-449-MLW,MWO-MAIN,MWO for MMIC/Modules; 24M Maint/Locked/Win,000-2301-00,AWR,2,21600,0,43200,Normal
Invoice,7497CD,12/23/2010,,10017,General Dynamics SATCOM,US,NORTH AMERICA,MWO-246-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#18937,300-4015-00,AWR,1,42000,0,42000,Normal
Invoice,7510CI,12/29/2010,10083,9127,"Qualcomm International, Inc.",Taiwan,ASIA,MWO-246-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#18963,300-4015-00,RES30,1,47040,6921.92,40118.08,Normal
Invoice,6287TI-2,7/1/2010,8930,9650,NEC Electronics-Compound Semiconductor,Japan,ASIA,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,JAP,2,31500,11500,40000,Normal
Invoice,7353MD,9/30/2010,211886,154,Raytheon,United States,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating,000-2301-00,AWR,7,5700,0,39900,Normal
Invoice,7417CD,11/19/2010,,10362,Goodrich Corporation,US,NORTH AMERICA,MWO-246-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#18711,300-4015-00,AWR,1,42000,2100,39900,Normal
Invoice,7444MI(1),12/6/2010,2343,553,Roke Manor,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating,000-2301-00,EUR,6,6839.67,220.63,39714.19,Normal
Invoice,6735TD(3),3/18/2011,2343,2871,SELEX Galileo,United Kingdom,EUROPE,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/Win,000-2300-00,EUR,4,12255,2451,39216,Normal
Invoice,7489CI,12/23/2010,8930,10341-KK,Sumitomo Electric Networks Inc.,Japan,ASIA,VSS-350-PLW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Locked/RID#18892,300-4020-00,JAP,1,39288.06,1964.4,37323.66,Normal
Invoice,7665CI,3/25/2011,8930,10423-KK,Lenovo Japan Ltd.,JAPAN,ASIA,HSP-100-PFW,HSP-PURC,Synopsys HSPICE and Simulation Interface; Purchase/Floating/RID#19361,300-4000-00,JAP,1,39234.68,2143.38,37091.31,Normal
Invoice,7429CD-UP,11/22/2010,,7053,Werlatone,US,NORTH AMERICA,UPG-PROD,MISC,Upgrade MWO-125-PLW(RID#6368&#15006) to MWO-226-PFW(RID#18744),300-4015-00,AWR,2,20000,2000,36000,Normal
Invoice,7253CI,8/9/2010,8930,10190-KK,Tokyo Drawing,Japan,ASIA,MWO-136-PFW,MWO-PURC,"MWO Linear: AXIEM DS, Layout, iNets, DRC; Purchase/Floating/RID#18290",300-4015-00,JAP,1,49296.61,13577.11,35719.5,Normal
Invoice,7064CD-UP,4/29/2010,,2275,Lockheed Martin,United States,NORTH AMERICA,XEM-100-P1W,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/WAN 1 TZ/RID#17808,300-4025-00,AWR,1,39600,3960,35640,Normal
Invoice,7675CD-UP,3/31/2011,,8813,Honeywell,US,NORTH AMERICA,XEM-100-P0W,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/WAN WW/RID#19387,300-4025-00,AWR,1,50400,15120,35280,Normal
Invoice,7227CI,7/23/2010,7696,10292,EGATEL S.L.,SPAIN,EUROPE,MWO-246-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#18229,300-4015-00,RES20,1,35182.08,0,35182.08,Normal
Invoice,6429MD(2),5/19/2010,,673,Northrop Grumman,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating,000-2301-00,AWR,7,5022,0,35154,Normal
Invoice,5761CI-3,7/29/2010,,4983,Cyntec Co. Ltd.,Taiwan,ASIA,MWO-229-MFW,MWO-MAIN,MWO for MMIC & Modules; 12M Maint/Floating/Win,000-2301-00,INT,3,11700,0,35100,Normal
Invoice,7260TI(1),8/9/2010,2343,9508,VIPer RF Ltd,United Kingdom,EUROPE,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/RID#18307,000-2300-00,EUR,3,15420.68,3817,34811.04,Normal
Invoice,5975TMD-7,6/1/2010,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-125-TFW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Floating/Win",000-2300-00,AWR,21,2400,792,33768,Normal
Invoice,5975TMD-8,9/1/2010,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-125-TFW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Floating/Win",000-2300-00,AWR,21,2400,792,33768,Normal
Invoice,7066MI,4/14/2010,,9969,Aselsan,Turkey,EUROPE,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,EUR,4,8421.46,0,33685.84,Normal
Invoice,7706CI,3/31/2011,9479,9506,Microkim,ISRAEL,EUROPE,MWO-246-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#19451,300-4015-00,RES25,1,37800,4160,33640,Normal
Invoice,7244PD,7/30/2010,,10301,Aruba Networks,United States,NORTH AMERICA,MWO-246-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#18273,300-4015-00,AWR,1,42000,8400,33600,Normal
Invoice,7603CI,2/25/2011,2343,9400,SELEX Communications Ltd. Bristol,United Kingdom,EUROPE,MWO-226-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#19244,300-4015-00,EUR,1,47910.4,14373.12,33537.28,Normal
Invoice,6429MD(2),5/19/2010,,673,Northrop Grumman,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,"MWO for MMIC; 12M Maint/Floating/RID#8366,#15456",000-2301-00,AWR,5,6696,0,33480,Normal
Invoice,7043MD(2),2/23/2011,,574,BAE,US,NORTH AMERICA,MWO-225-M1W,MWO-MAIN,MWO for MIC/PCB; 12M Maint/WAN 1 TZ/Win,000-2301-00,AWR,6,5580,0,33480,Normal
Invoice,7582CD,2/25/2011,,9540,Quinstar Technology  Inc.,US,NORTH AMERICA,MWO-226-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#19193,300-4015-00,AWR,1,38000,4560,33440,Normal
Invoice,7506MI,12/23/2010,9479,3342,Elisra Electronic Systems Ltd.,ISRAEL,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/Win,000-2301-00,RES20,6,5520,0,33120,Normal
Invoice,7142TI,5/27/2010,8930,10252-KK,Fujitsu Laboratories Ltd,Japan,ASIA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/RID#18029,000-2300-00,JAP,2,16477.64,0,32955.27,Normal
Invoice,7636CD,3/20/2011,8930,1721-KK,NTT - BRL,JAPAN,ASIA,MWO-226-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#19290,300-4015-00,JAP,1,46621.46,13706.71,32914.75,Normal
Invoice,7354CD,10/8/2010,,3186,Honeywell,US,NORTH AMERICA,XEM-100-PFW,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/Floating/RID#18541,300-4025-00,AWR,1,36000,3240,32760,Normal
Invoice,7253CI,8/9/2010,8930,10190-KK,Tokyo Drawing,Japan,ASIA,HSP-100-PFW,HSP-PURC,Synopsys HSPICE and Simulation Interface; Purchase/Floating/RID#18291,300-4000-00,JAP,1,36972.46,4436.69,32535.76,Normal
Invoice,7231CD-UP,7/27/2010,,7053,Werlatone,United States,NORTH AMERICA,XEM-100-PFW,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/Floating/RID#18244,300-4025-00,AWR,1,36000,3600,32400,Normal
Invoice,5797CD-3,8/3/2010,,9322,TRAK Microwave Corporation,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,6,5400,0,32400,Normal
Invoice,7504CD,12/27/2010,,77,Broadcom Corporation,US,NORTH AMERICA,XEM-100-P1W,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/WAN 1 TZ/RID#18952,300-4025-00,AWR,1,39600,7200,32400,Normal
Invoice,7251MI,7/30/2010,8930,3818-KK,Mitsubishi Electric,Japan,ASIA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/Win,000-2301-00,JAP,3,10769.66,0,32308.97,Normal
Invoice,7555CD(1),1/31/2011,,10378,Natel Engineering Co.  Ltd;,US,NORTH AMERICA,MWO-226-PFW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Floating/RID#19124,300-4015-00,AWR,1,38000,5700,32300,Normal
Invoice,7152TI,6/10/2010,2343,2105,SELEX Gallileo Ltd.,United Kingdom,EUROPE,PTD-100-TFW,PTD-TERM,PowerDRC/LVS; 1yr Term/Floating/Win RID#18087,000-2300-00,EUR,1,35885.08,3588.51,32296.57,Normal
Invoice,7274CI,8/20/2010,8930,5491-KK,Fujitsu Laboratories Ltd.,Japan,ASIA,VSS-350-PLW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Locked/RID#18365,300-4020-00,JAP,1,39140.6,7436.71,31703.88,Normal
Invoice,7430MD,11/24/2010,,3186,Honeywell,US,NORTH AMERICA,ANO-229-MFW,ANO-MAIN,ANO for RFIC; 12M Maint/Floating/RID#10582,000-2301-00,AWR,2,15800,0,31600,Normal
Invoice,7499CI,12/23/2010,10158,10379,LIG Nex1,SOUTH KOREA,ASIA,VSS-350-PLW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Locked/RID#18940,300-4020-00,AWR,1,30623.26,22.02,30601.24,Normal
Invoice,7140TDI-1,5/27/2010,,541,RFMD,United States,NORTH AMERICA,MWO-228-T0W,MWO-TERM,MWO for MMIC; Term/WAN WW/RID#18024,000-2300-00,AWR,6,7560,2520,30240,Normal
Invoice,7140TDI-2,7/10/2010,,541,RFMD,United States,NORTH AMERICA,MWO-228-T0W,MWO-TERM,MWO for MMIC; Term/WAN WW/RID#18024,000-2300-00,AWR,6,7560,2520,30240,Normal
Invoice,7338TD,9/30/2010,,2068,Cobham Defense Electronic System Corp,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/RID#18513,000-2300-00,AWR,2,21600,6480,30240,Normal
Invoice,7140TDI-3,10/10/2010,,541,RFMD,US,EUROPE,MWO-228-T0W,MWO-TERM,MWO for MMIC; Term/WAN WW/RID#18024,000-2300-00,AWR,6,7560,2520,30240,Normal
Invoice,7140TDI-4,1/10/2011,,541,RFMD,US,NORTH AMERICA,MWO-228-T0W,MWO-TERM,MWO for MMIC; Term/WAN WW/RID#18024,000-2300-00,AWR,6,7560,2520,30240,Normal
Invoice,5975TMD-7,6/1/2010,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-229-TLW,MWO-TERM,MWO for MMIC & Modules; Term/Locked/Win,000-2300-00,AWR,10,4500,1485,30150,Normal
Invoice,5975TMD-8,9/1/2010,,665,TriQuint Semiconductor Inc. - COM,United States,NORTH AMERICA,MWO-229-TLW,MWO-TERM,MWO for MMIC & Modules; Term/Locked/Win,000-2300-00,AWR,10,4500,1485,30150,Normal
Invoice,7543MI,1/28/2011,957,4184,Selex Sistemi Integrati,Italy,EUROPE,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/,000-2301-00,RES30,5,6013.74,0,30068.68,Normal
Invoice,7339MI,9/29/2010,7396,8782,Defense Sciense and Technology,Australia,AUSTRALIA,ANO-229-MFW,ANO-MAIN,ANO for RFIC; 12M Maint/Floating/RID#11738,000-2301-00,RES20,2,15120,240,29760,Normal
Invoice,7177CD-UP(1),6/30/2010,,3808,Qualcomm,United States,NORTH AMERICA,XEM-100-P3W,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/WAN 3 TZ/RID#18128,300-4025-00,AWR,1,46800,17316,29484,Normal
Invoice,7298CD,8/31/2010,,10162,Qualcomm Inc.,United States,NORTH AMERICA,XEM-100-P3W,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/WAN 3 TZ/RID#18404,300-4025-00,AWR,1,46800,17316,29484,Normal
Invoice,7583CD,2/17/2011,,10405,Naval Research Lab,US,NORTH AMERICA,MWO-246-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#19189,300-4015-00,AWR,1,42000,12600,29400,Normal
Invoice,7061CDM(1),4/16/2010,954,72,Boeing,United States,NORTH AMERICA,ANO-229-MFW,ANO-MAIN,"ANO for RFIC; 12M Maint/FL RID#5601, ID#300",000-2301-00,AWR,2,14694,0,29388,Normal
Invoice,7061CDM(2),3/23/2011,954,72,Boeing,US,NORTH AMERICA,ANO-229-MFW,ANO-MAIN,ANO for RFIC; 12M Maint/FL RID#5601  ID#300,000-2301-00,AWR,2,14694,0,29388,Normal
Invoice,7096MD,4/29/2010,,2275,Lockheed Martin,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,"MWO for MMIC; 12M Maint/Floating/RID#6081, #7854",000-2301-00,AWR,4,7200,0,28800,Normal
Invoice,7210MD,7/16/2010,,296,HRL Laboratories,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,4,7200,0,28800,Normal
Invoice,7340CD,9/29/2010,,2798,"Teledyne Cougar, Inc.",United States,NORTH AMERICA,MWO-200-PLW,MWO-PURC,MWO NonLinear: HB; Purchase/Locked/RID#18511,300-4015-00,AWR,2,18000,3600,28800,Normal
Invoice,7461TMD-1,12/20/2010,,665,TriQuint Semiconductor Inc. - COM,US,NORTH AMERICA,MWO-125-TFW,MWO-TERM,"MWO Linear: EMSight, Layout; Term/Floating/Win",000-2300-00,AWR,15,2400,480,28800,Normal
Invoice,7461TMD-2,3/2/2011,,665,TriQuint Semiconductor Inc. - COM,US,NORTH AMERICA,MWO-125-TFW,MWO-TERM,MWO Linear: EMSight  Layout; Term/Floating/Win,000-2300-00,AWR,15,2400,480,28800,Normal
Invoice,7637PD,3/21/2011,,9636,Space Labs/Loral,US,NORTH AMERICA,XEM-100-PFW,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/Floating/RID#19295,300-4025-00,AWR,1,36000,7200,28800,Normal
Invoice,7667TD-1.,3/31/2011,,10121,IO Semicoductor  Inc.,US,NORTH AMERICA,ANO-449-TLW,ANO-TERM,ANO for RFIC; Term/Locked/RID#19371,000-2300-00,AWR,5,8750,3007.5,28712.5,Normal
Invoice,7474CD,12/20/2010,,10375,Naval Surface Warfare Center,US,NORTH AMERICA,MWO-226-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#18875,300-4015-00,AWR,1,28500,0,28500,Normal
Invoice,5916TD-3,8/28/2010,,9523,John Deere World Headquarters,United States,NORTH AMERICA,MWO-229-TLW,MWO-TERM,MWO for MMIC & Modules; Term/Locked/Win,000-2300-00,AWR,2,15800,1580,28440,Normal
Invoice,7665CI,3/25/2011,8930,10423-KK,Lenovo Japan Ltd.,JAPAN,ASIA,MWO-136-MFW,MWO-MAIN,MWO Linear: AXIEM DS  Layout  iNets - Floating - Maintenance; 36M Maint/Floating/RID#19360,000-2301-00,JAP,1,28336.16,0,28336.16,Normal
Invoice,5905TD-8,6/1/2010,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,MWO-225-T0W,MWO-TERM,MWO for MIC/PCB; Term/WAN WW/Win,000-2300-00,AWR,14,5670,3677.81,27890.66,Normal
Invoice,5905TD-9,9/1/2010,9022,2053,Andrew Amplifiers BSSG,United States,EUROPE,MWO-225-T0W,MWO-TERM,MWO for MIC/PCB; Term/WAN WW/Win,000-2300-00,AWR,14,5670,3677.81,27890.66,Normal
Invoice,5905TD-10,12/2/2010,9022,2053,Andrew Amplifiers BSSG,US,,MWO-225-T0W,MWO-TERM,MWO for MIC/PCB; Term/WAN WW/Win,000-2300-00,AWR,14,5670,3677.81,27890.66,Normal
Invoice,5905TD-11,3/2/2011,9022,2053,Andrew Amplifiers BSSG,US,,MWO-225-T0W,MWO-TERM,MWO for MIC/PCB; Term/WAN WW/Win,000-2300-00,AWR,14,5670,3677.81,27890.66,Normal
Invoice,7155CI,6/11/2010,9174,10265,NETA Elektronik Cihazlar Sanayi ve Ticaret AS,Turkey,EUROPE,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/RID#18094,300-4015-00,EUR,1,32400,4860,27540,Normal
Invoice,5661TI-3,5/15/2010,8930,935-KK,Mitsubishi Electric Co. Ltd.,Japan,ASIA,WIZ-100-TFW,WIZ-TERM,Library Development Wizard; Term/Floating/Win,000-2300-00,JAP,1,27466.3,0,27466.3,Normal
Invoice,7390TD,10/27/2010,827,478,Northrop Grumman,US,EUROPE,WIZ-100-TFW,WIZ-TERM,Library Development Wizard; Term/Floating/RID#18634,000-2300-00,AWR,1,42000,14700,27300,Normal
Invoice,7351CD,9/30/2010,,10340,PMC-Sierra Ltd.,CANADA,NORTH AMERICA,VSS-350-PFW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Floating/RID#18536,300-4020-00,AWR,1,32000,4800,27200,Normal
Invoice,7389CD,10/29/2010,,3550,MIT Lincooln Laboratory,United States,NORTH AMERICA,MWO-226-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#18630,300-4015-00,AWR,1,28500,1425,27075,Normal
Invoice,6610TMD(2),9/1/2010,,4862,Rockwell Collins,United States,NORTH AMERICA,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,2,18000,4500,27000,Normal
Invoice,7357CD,10/8/2010,,7390,Litepoint,United States,NORTH AMERICA,XEM-100-PLW,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/Locked/RID#18544,300-4025-00,AWR,1,27000,0,27000,Normal
