SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,7050TI-7,10/1/2011,,2042,SAAB Bofors Dynamics,SWEDEN,EUROPE,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating RID#17674,000-2300-00,EUR,10,3375.00,3268.17,1068.30,Normal
Invoice,7050TI-7,10/1/2011,,2042,SAAB Bofors Dynamics,SWEDEN,EUROPE,FIL-300-TFW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Floating RID#17675,000-2300-00,EUR,10,1400.00,1355.68,443.20,Normal
Invoice,7050TI-7,10/1/2011,,2042,SAAB Bofors Dynamics,SWEDEN,EUROPE,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating RID#17676,000-2300-00,EUR,10,3150.00,3050.28,997.20,Normal
Invoice,7051TI-7,10/1/2011,,210,Saab Microwave Systems,SWEDEN,EUROPE,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating RID#17666,000-2300-00,EUR,50,6300.00,6013.06,14347.00,Normal
Invoice,7051TI-7,10/1/2011,,210,Saab Microwave Systems,SWEDEN,EUROPE,APL-200-TFW,APL-TERM,APLAC Time-Domain & Multi-Rate Harmonic Balance; Term/Floating RID#17667,000-2300-00,EUR,50,3150.00,3006.53,7173.50,Normal
Invoice,7051TI-7,10/1/2011,,210,Saab Microwave Systems,SWEDEN,EUROPE,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating RID#17668,000-2300-00,EUR,50,3375.00,3221.28,7686.00,Normal
Invoice,7051TI-7,10/1/2011,,210,Saab Microwave Systems,SWEDEN,EUROPE,FIL-300-TFW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Floating RID#17669,000-2300-00,EUR,50,1400.00,1336.24,3188.00,Normal
Invoice,7051TI-7,10/1/2011,,210,Saab Microwave Systems,SWEDEN,EUROPE,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating RID#17670,000-2300-00,EUR,50,3150.00,3006.53,7173.50,Normal
Invoice,7051TI-7,10/1/2011,,210,Saab Microwave Systems,SWEDEN,EUROPE,TSW-100-TFW,TSW-TERM,TestWave Instrumentation Interface; Term/Floating RID#17671,000-2300-00,EUR,1,700.00,668.00,32.00,Normal
Invoice,7345TD-5,10/1/2011,,1200,Spectrum Microwave,US,NORTH AMERICA,MWO-226-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#18527,000-2300-00,AWR,2,3325.00,498.75,5652.50,Normal
Invoice,7345TD-5,10/1/2011,,1200,Spectrum Microwave,US,NORTH AMERICA,MWO-246-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#18528,000-2300-00,AWR,1,4900.00,735.00,4165.00,Normal
Invoice,7345TD-5,10/1/2011,,1200,Spectrum Microwave,US,NORTH AMERICA,VSS-150-TFW,VSS-TERM,VSS for RF Architecture; Term/Floating/RID#18529,000-2300-00,AWR,1,1050.00,157.50,892.50,Normal
Invoice,7345TD-5,10/1/2011,,1200,Spectrum Microwave,US,NORTH AMERICA,FIL-100-TFW,FIL-TERM,Nuhertz Filter Synthesis; Term/Floating/RID#18530,000-2300-00,AWR,1,875.00,131.25,743.75,Normal
Invoice,7355CD(2),10/1/2011,,8977,Datron World Communication,US,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/RID#10338,000-2301-00,AWR,1,3813.00,0.00,3813.00,Normal
Invoice,7355CD(2),10/1/2011,,8977,Datron World Communication,US,NORTH AMERICA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/RID18538,000-2301-00,AWR,1,2511.00,0.00,2511.00,Normal
Invoice,7444MI(2),10/1/2011,2343,553,Roke Manor,United Kingdom,EUROPE,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#1117,000-2301-00,EUR,1,5186.52,167.31,5019.21,Normal
Invoice,7444MI(2),10/1/2011,2343,553,Roke Manor,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating,000-2301-00,EUR,6,6816.57,219.89,39580.06,Normal
Invoice,7444MI(2),10/1/2011,2343,553,Roke Manor,United Kingdom,EUROPE,FIL-300-MFW,FIL-MAIN,AWR iFilter - Advanced Synthesis Solution; 12M Maint/Floating/RID#9247,000-2301-00,EUR,1,2370.98,230.52,2140.46,Normal
Invoice,7933TD-2,10/1/2011,,10030073,Wavestream,US,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/RID#20086,000-2300-00,AWR,7,4200.00,746.39,24175.27,Normal
Invoice,7933TD-2,10/1/2011,,10030073,Wavestream,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/RID#20087,000-2300-00,AWR,2,3150.00,559.80,5180.40,Normal
Invoice,7933TD-2,10/1/2011,,10030073,Wavestream,US,NORTH AMERICA,ACE-100-TFW,ACE-TERM,ACE - Automated Circuit Extraction Technology; Term/Floating/RID#20088,000-2300-00,AWR,2,700.00,124.40,1151.20,Normal
Invoice,7933TD-2,10/1/2011,,10030073,Wavestream,US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/RID#20089,000-2300-00,AWR,1,3150.00,559.80,2590.20,Normal
Invoice,7933TD-2,10/1/2011,,10030073,Wavestream,US,NORTH AMERICA,FIL-300-TFW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Floating/RID#20090,000-2300-00,AWR,1,1174.99,208.81,966.18,Normal
Invoice,7933TD-2,10/1/2011,,10030073,Wavestream,US,NORTH AMERICA,CREDIT,MISC,Creditfor AXIEM license already paid for,300-4225-00,AWR,1,-1386.00,0.00,-1386.00,Normal
Invoice,7943MTI-COR,10/1/2011,1457,9158,Huawei Technologies Sweden AB,SWEDEN,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#11980,000-2301-00,INT,1,7451.08,0.00,7451.08,Normal
Invoice,7943MTI-COR,10/1/2011,1457,9158,Huawei Technologies Sweden AB,SWEDEN,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#13759,000-2301-00,INT,2,7451.08,0.00,14902.16,Normal
Invoice,7943MTI-COR,10/1/2011,1457,9158,Huawei Technologies Sweden AB,SWEDEN,EUROPE,XEM-100-MFW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Floating/RID#16484,000-2301-00,INT,1,5874.89,0.00,5874.89,Normal
Invoice,7943MTI-COR,10/1/2011,1457,9158,Huawei Technologies Sweden AB,SWEDEN,EUROPE,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/RID#20104,000-2300-00,INT,1,53303.88,26651.94,26651.94,Normal
Return,7943MTI-RTN,10/1/2011,1457,9158,Huawei Technologies Sweden AB,SWEDEN,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#11980,000-2301-00,INT,1,5200.00,0.00,5200.00,Normal
Return,7943MTI-RTN,10/1/2011,1457,9158,Huawei Technologies Sweden AB,SWEDEN,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#13759,000-2301-00,INT,2,5200.00,0.00,10400.00,Normal
Return,7943MTI-RTN,10/1/2011,1457,9158,Huawei Technologies Sweden AB,SWEDEN,EUROPE,XEM-100-MFW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Floating/RID#16484,000-2301-00,INT,1,4100.00,0.00,4100.00,Normal
Return,7943MTI-RTN,10/1/2011,1457,9158,Huawei Technologies Sweden AB,SWEDEN,EUROPE,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/RID#20104,000-2300-00,INT,1,37200.00,18600.00,18600.00,Normal
Invoice,7237TD-16,10/2/2011,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,MWO-228-T3W,MWO-TERM,MWO for MMIC; Term/WAN 3 TZ/RID#18258,000-2300-00,AWR,5,1825.00,410.63,7071.85,Normal
Invoice,7237TD-16,10/2/2011,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,ACE-100-T3W,ACE-TERM,ACE - Automated Circuit Extraction Technology; Term/WAN 3 TZ/RID#18259,000-2300-00,AWR,5,308.33,154.17,770.80,Normal
Invoice,7237TD-16,10/2/2011,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,XEM-100-T3W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN 3 TZ/RID#18260,000-2300-00,AWR,2,1366.67,273.33,2186.68,Normal
Invoice,7237TD-16,10/2/2011,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,APL-100-T3W,APL-TERM,APLAC Time-Domain Simulator; Term/WAN 3 TZ/RID#18261,000-2300-00,AWR,1,608.33,121.62,486.71,Normal
Invoice,7237TD-16,10/2/2011,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,WIZ-100-TFW,WIZ-TERM,Library Development Wizard; Term/Floating/RID#18262,000-2300-00,AWR,1,1166.67,583.33,583.34,Normal
Invoice,7140TDI-7,10/10/2011,,541,RFMD,US,NORTH AMERICA,MWO-228-T0W,MWO-TERM,MWO for MMIC; Term/WAN WW/RID#18024,000-2300-00,AWR,6,7560.00,2520.00,30240.00,Normal
Invoice,7140TDI-7,10/10/2011,,541,RFMD,US,NORTH AMERICA,MWO-228-T4W,MWO-TERM,MWO for MMIC; Term/WAN 4 TZ/RID#18023,000-2300-00,AWR,4,5880.00,2520.00,13440.00,Normal
Invoice,7140TDI-7,10/10/2011,,541,RFMD,US,NORTH AMERICA,XEM-100-T4W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN 4 TZ/RID#18025,000-2300-00,AWR,2,4410.00,1890.00,5040.00,Normal
Invoice,8001TI(1),10/11/2011,2343,7845,Nujira,United Kingdom,EUROPE,MWO-226-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#20268,000-2300-00,EUR,3,17049.38,4262.35,38361.11,Normal
Invoice,8001TI(1),10/11/2011,2343,7845,Nujira,United Kingdom,EUROPE,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/RID#20269,000-2300-00,EUR,1,14340.60,7170.30,7170.30,Normal
Invoice,8001TI(1),10/11/2011,2343,7845,Nujira,United Kingdom,EUROPE,APL-100-TFW,APL-TERM,APLAC Time-Domain Simulator; Term/Floating/RID#20270,000-2300-00,EUR,1,7170.30,1792.58,5377.73,Normal
Invoice,8001TI(1),10/11/2011,2343,7845,Nujira,United Kingdom,EUROPE,FIL-300-TFW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Floating/RID#20271,000-2300-00,EUR,1,6054.92,2708.78,3346.14,Normal
Invoice,8001TI(1),10/11/2011,2343,7845,Nujira,United Kingdom,EUROPE,ACE-100-TFW,ACE-TERM,ACE - Automated Circuit Extraction Technology; Term/Floating/RID#20272,000-2300-00,EUR,1,3664.82,916.21,2748.62,Normal
Invoice,8809TD(1),10/12/2011,,9523,John Deere World Headquarters,US,NORTH AMERICA,MWO-246-TLW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Locked/RID#20287,000-2300-00,AWR,1,14700.00,1470.00,13230.00,Normal
Invoice,8809TD(1),10/12/2011,,9523,John Deere World Headquarters,US,NORTH AMERICA,VSS-350-TLW,VSS-TERM,VSS for Wireless Communication Standards; Term/Locked/RID#20288,000-2300-00,AWR,1,8400.00,840.00,7560.00,Normal
Invoice,8809TD(1),10/12/2011,,9523,John Deere World Headquarters,US,NORTH AMERICA,FIL-300-TLW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Locked/RID#20289,000-2300-00,AWR,1,3500.00,350.00,3150.00,Normal
Invoice,8809TD(1),10/12/2011,,9523,John Deere World Headquarters,US,NORTH AMERICA,MWO-246-TLW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Locked/RID#20290,000-2300-00,AWR,1,14700.00,1470.00,13230.00,Normal
Invoice,8809TD(1),10/12/2011,,9523,John Deere World Headquarters,US,NORTH AMERICA,VSS-350-TLW,VSS-TERM,VSS for Wireless Communication Standards; Term/Locked/RID#20291,000-2300-00,AWR,1,8400.00,840.00,7560.00,Normal
Invoice,8809TD(1),10/12/2011,,9523,John Deere World Headquarters,US,NORTH AMERICA,FIL-300-TLW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Locked/RID#20292,000-2300-00,AWR,1,3500.00,350.00,3150.00,Normal
Invoice,7764TI(1)UP,10/14/2011,2343,10451,Evolution Telecommunications Technology Ltd (ETT,UNITED KINGDOM,EUROPE,UPG-TERM,,upgrade (RID#19660)  MWO-100-TLW to (RID#20293) MWO-105-TLW,000-2300-00,EUR,1,1580.65,157.75,1422.91,Normal
Invoice,7871CD-2,10/14/2011,,10494,Atlanta Micro,US,NORTH AMERICA,MWO-228-PLW,MWO-PURC,MWO for MMIC; Purchase/Locked/RID#19931,300-4015-00,AWR,1,9000.00,6091.96,2908.04,Normal
Invoice,7871CD-2,10/14/2011,,10494,Atlanta Micro,US,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#19931,000-2301-00,AWR,1,1350.00,0.00,1350.00,Normal
Invoice,7871CD-2,10/14/2011,,10494,Atlanta Micro,US,NORTH AMERICA,XEM-100-PLW,XEM-PURC,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Purchase/Locked/RID#19935,300-4025-00,AWR,1,6750.00,4564.29,2185.71,Normal
Invoice,7871CD-2,10/14/2011,,10494,Atlanta Micro,US,NORTH AMERICA,XEM-100-MLW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Locked/RID#19932,000-2301-00,AWR,1,1025.00,0.00,1025.00,Normal
Invoice,7871CD-2,10/14/2011,,10494,Atlanta Micro,US,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,50.00,25.00,25.00,Normal
Invoice,7950CI,10/14/2011,9451,10530,Xi'an Electronic Engineering Research Institute,CHINA,ASIA,MWO-226-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/WIN,300-4015-00,RES40,1,21888.00,1490.92,20397.08,Normal
Invoice,7950CI,10/14/2011,9451,10530,Xi'an Electronic Engineering Research Institute,CHINA,ASIA,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/Win,000-2301-00,RES40,1,3328.00,0.00,3328.00,Normal
Invoice,7950CI,10/14/2011,9451,10530,Xi'an Electronic Engineering Research Institute,CHINA,ASIA,VSS-350-PLW,VSS-PURC,VSS for Wireless Communication Standards; Purchase/Locked/Win,300-4020-00,RES40,1,18432.00,1255.51,17176.49,Normal
Invoice,7950CI,10/14/2011,9451,10530,Xi'an Electronic Engineering Research Institute,CHINA,ASIA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,RES40,1,2816.00,0.00,2816.00,Normal
Invoice,7950CI,10/14/2011,9451,10530,Xi'an Electronic Engineering Research Institute,CHINA,ASIA,TSW-100-PLW,TSW-PURC,TestWave Instrumentation Interface; Purchase/Locked/Win,300-4000-00,RES40,1,3840.00,261.57,3578.43,Normal
Invoice,7950CI,10/14/2011,9451,10530,Xi'an Electronic Engineering Research Institute,CHINA,ASIA,TSW-100-MLW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Locked/Win,000-2301-00,RES40,1,576.00,0.00,576.00,Normal
Invoice,7975MI,10/14/2011,2343,8683,Selex Communications Ltd,United Kingdom,EUROPE,MWO-205-MFW,MWO-MAIN,"MWO NonLinear: HB, Layout; 12M Maint/Floating/RID#7764",000-2301-00,EUR,1,6214.26,0.00,6214.26,Normal
Invoice,7975MI,10/14/2011,2343,8683,Selex Communications Ltd,United Kingdom,EUROPE,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#7765,000-2301-00,EUR,1,6214.26,0.00,6214.26,Normal
Invoice,7975MI,10/14/2011,2343,8683,Selex Communications Ltd,United Kingdom,EUROPE,FIL-300-MFW,FIL-MAIN,AWR iFilter - Advanced Synthesis Solution; 12M Maint/Floating/RID#20274,000-2301-00,EUR,1,1912.08,0.00,1912.08,Normal
Invoice,7975MI,10/14/2011,2343,8683,Selex Communications Ltd,United Kingdom,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#10296,000-2301-00,EUR,1,7329.64,0.00,7329.64,Normal
Invoice,8004MI,10/14/2011,2343,2057,C-MAC MicroTechnology,United Kingdom,EUROPE,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#1265,000-2301-00,EUR,1,5576.90,0.00,5576.90,Normal
Invoice,8005SI,10/14/2011,2343,2871,SELEX Galileo,United Kingdom,EUROPE,TRN-100,TRN-TRAI,On-Site Training (Per Day - 5 Student Maximum),000-2302-00,EUR,2,3983.50,0.00,7967.00,Normal
Invoice,8006TI-UP,10/14/2011,8930,10462-KK,"Asahi Glass Co., Ltd",JAPAN,ASIA,UPG-TERM,,upgrade (RID#19758) MWO-100-TLW to (RID#20284) MWO-200-TLW,000-2300-00,JAP,1,14306.15,11243.33,3062.82,Normal
Invoice,8007MI,10/14/2011,1457,8397,Jotron Electronics,Norway,EUROPE,APL-001-MFM,APL-MAIN,Analog Design Tool; 12M Maint/Floating/MP RID#14615,000-2301-00,RES20,1,1674.36,0.00,1674.36,Normal
Invoice,8007MI,10/14/2011,1457,8397,Jotron Electronics,Norway,EUROPE,APL-002-MFM,APL-MAIN,RF Elements and Improved HB & Transient Analyzers; 12M Maint/Floating/MP RID#14616,000-2301-00,RES20,1,892.99,0.00,892.99,Normal
Invoice,8007MI,10/14/2011,1457,8397,Jotron Electronics,Norway,EUROPE,APL-006-MFM,APL-MAIN,APLAC Schematic Editor; 12M Maint/Floating/MP RID#14617,000-2301-00,RES20,1,0.00,0.00,0.00,Normal
Invoice,8008UI,10/14/2011,7696,4705,Universidad Carlos III,SPAIN,EUROPE,MWO-449-UFW,MWO-UNIV,Microwave Office University 40-License Package w/ APLAC & AXIEM,300-4000-00,RES20,1,2567.35,1562.74,1004.62,Normal
Invoice,8008UI,10/14/2011,7696,4705,Universidad Carlos III,SPAIN,EUROPE,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 40-License Package,300-4000-00,RES20,1,2567.35,1562.74,1004.62,Normal
Invoice,8011MI(1),10/14/2011,2343,8766,Comdev Europe,United Kingdom,EUROPE,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#8171,000-2301-00,EUR,1,5186.52,0.00,5186.52,Normal
Invoice,8011MI(1),10/14/2011,2343,8766,Comdev Europe,United Kingdom,EUROPE,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#8284,000-2301-00,EUR,1,5186.52,0.00,5186.52,Normal
Invoice,8011MI(1),10/14/2011,2343,8766,Comdev Europe,United Kingdom,EUROPE,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/RID#10273,000-2301-00,EUR,1,3260.10,0.00,3260.10,Normal
Invoice,8011MI(1),10/14/2011,2343,8766,Comdev Europe,United Kingdom,EUROPE,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 211D Maint/Locked/RID#17566,000-2301-00,EUR,1,2997.19,0.00,2997.19,Normal
Invoice,8013MI,10/14/2011,7396,1983,CSIRO,AUSTRALIA,AUSTRALIA,MWO-228-MFW,MWO-MAIN,"MWO for MMIC; 12M Maint/Floating/RID#4253,#12491",000-2301-00,RES20,3,3480.00,0.00,10440.00,Normal
Invoice,8013MI,10/14/2011,7396,1983,CSIRO,AUSTRALIA,AUSTRALIA,APL-200-MFW,APL-MAIN,APLAC Time-Domain & Multi-Rate Harmonic Balance; 12M Maint/Floating/RID#10073,000-2301-00,RES20,1,2160.00,0.00,2160.00,Normal
Invoice,8013MI,10/14/2011,7396,1983,CSIRO,AUSTRALIA,AUSTRALIA,VSS-250-MFW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Floating/RID#16972,000-2301-00,RES20,1,1760.00,0.00,1760.00,Normal
Invoice,8013MI,10/14/2011,7396,1983,CSIRO,AUSTRALIA,AUSTRALIA,ANO-229-MFW,ANO-MAIN,ANO for RFIC; 12M Maint/Floating/RID#10072,000-2301-00,RES20,1,7560.00,0.00,7560.00,Normal
Invoice,6831TD-8,10/15/2011,,9612,"Advanced Energy Systems, Inc.",US,NORTH AMERICA,ANA-200-TLW,ANA-TERM,ANALYST: 3D FEM EM - Front End UI & up to 4 Solvers; Term/Locked/Win RID#17174,000-2300-00,AWR,1,5250.00,787.50,4462.50,Normal
Invoice,7418TI(2),10/17/2011,7396,8782,Defense Sciense and Technology,AUSTRALIA,AUSTRALIA,PTD-100-TFW,PTD-TERM,PowerDRC/LVS; Term/Floating/RID#18714,000-2300-00,RES20,1,25280.00,0.00,25280.00,Normal
Invoice,7984MI-2,10/18/2011,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity;  Maint/Floating/RID#12718,300-4115-00,RES20,2,1380.00,0.00,2760.00,Normal
Invoice,7984MI-2,10/18/2011,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-136-MFW,MWO-MAIN,"MWO Linear: AXIEM DS, Layout, iNets - Floating - Maintenance; 12M Maint/Floating/RID#20209",300-4115-00,RES20,3,1160.00,0.00,3480.00,Normal
Invoice,7984MI-2,10/18/2011,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,MWO-136-MFW,MWO-MAIN,"MWO Linear: AXIEM DS, Layout, iNets - Floating - Maintenance; 12M Maint/Floating/RID#20203",300-4115-00,RES20,1,1160.00,0.00,1160.00,Normal
Invoice,7984MI-2,10/18/2011,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,APL-100-MFW,APL-MAIN,APLAC Time-Domain Simulator; 12M Maint/Floating/RID#20204,300-4110-00,RES20,1,640.00,0.00,640.00,Normal
Invoice,7984MI-2,10/18/2011,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#20205,300-4120-00,RES20,1,1160.00,0.00,1160.00,Normal
Invoice,7984MI-2,10/18/2011,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,ACE-100-MFW,ACE-MAIN,ACE - Automated Circuit Extraction Technology; 12M Maint/Floating/RID#20206,300-4125-00,RES20,1,300.00,0.00,300.00,Normal
Invoice,7984MI-2,10/18/2011,7396,3108,Tait Electronics Ltd.,New Zealand,AUSTRALIA,TSW-100-MFW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Floating/RID#20207,300-4100-00,RES20,1,240.00,0.00,240.00,Normal
